YEAR,STATION_TYPE,STATION_ID,SAMPLE_ID,STATION_DEPTH_m,TOW_DIST_m,SP_CODE,SP_NAME,ABUNDANCE
2008,OpenWater,RO08348,20088390,7.9,500,A291,Stellifer lanceolatus,5
2008,OpenWater,RO08351,20088450,8.2,500,A291,Stellifer lanceolatus,6
2008,OpenWater,RO08355,20088530,8.8,500,A291,Stellifer lanceolatus,44
2008,OpenWater,RO08355,20088531,7,500,A291,Stellifer lanceolatus,43
2008,TidalCreek,RT08067,20088611,6.7,250,A291,Stellifer lanceolatus,4
2008,TidalCreek,RT08083,20088810,4.3,250,A291,Stellifer lanceolatus,6
2009,OpenWater,RO09359,20098310,12.2,500,A291,Stellifer lanceolatus,4
2009,OpenWater,RO09360,20098329,2.7,500,A291,Stellifer lanceolatus,1
2009,OpenWater,RO09367,20098449,5.2,500,A291,Stellifer lanceolatus,3
2009,OpenWater,RO09367,20098450,5.5,500,A291,Stellifer lanceolatus,2
2009,OpenWater,RO09371,20098530,3,500,A291,Stellifer lanceolatus,22
2010,OpenWater,RO10377,20108348,5.5,500,A291,Stellifer lanceolatus,22
2010,OpenWater,RO10377,20108349,3,500,A291,Stellifer lanceolatus,5
2010,OpenWater,RO10383,20108448,2.7,500,A291,Stellifer lanceolatus,58
2010,OpenWater,RO10383,20108449,4.9,500,A291,Stellifer lanceolatus,59
2010,OpenWater,RO10385,20108468,3.2,500,A291,Stellifer lanceolatus,1
2010,OpenWater,RO10385,20108469,3.2,500,A291,Stellifer lanceolatus,2
2010,OpenWater,RO10387,20108488,4.3,500,A291,Stellifer lanceolatus,2
2010,TidalCreek,RT10131,20108788,7.6,250,A291,Stellifer lanceolatus,4
2010,TidalCreek,RT10131,20108789,7.6,250,A291,Stellifer lanceolatus,1
2010,TidalCreek,RT10133,20108828,5.5,250,A291,Stellifer lanceolatus,5
2010,TidalCreek,RT10133,20108829,5.5,250,A291,Stellifer lanceolatus,5
2011,OpenWater,RO11303,20118350,5.5,500,A291,Stellifer lanceolatus,1
2011,OpenWater,RO11304,20118369,7,500,A291,Stellifer lanceolatus,6
2011,OpenWater,RO11304,20118370,5.8,500,A291,Stellifer lanceolatus,1
2011,OpenWater,RO11308,20118449,13,500,A291,Stellifer lanceolatus,2
2011,OpenWater,RO11313,20118549,5.5,500,A291,Stellifer lanceolatus,27
2011,OpenWater,RO11313,20118550,9.4,500,A291,Stellifer lanceolatus,2
2011,OpenWater,RO11314,20118569,9.7,500,A291,Stellifer lanceolatus,7
2011,OpenWater,RO11314,20118570,11.5,500,A291,Stellifer lanceolatus,36
2011,OpenWater,RO11315,20118589,7.3,500,A291,Stellifer lanceolatus,2
2011,OpenWater,RO11315,20118590,7.3,500,A291,Stellifer lanceolatus,12
2011,TidalCreek,RT11009,20118750,4,250,A291,Stellifer lanceolatus,6
2011,TidalCreek,RT11011,20118789,5.1,250,A291,Stellifer lanceolatus,1
2012,OpenWater,RO12317,20128085,4.3,500,A291,Stellifer lanceolatus,9
2012,OpenWater,RO12320,20128144,2.4,500,A291,Stellifer lanceolatus,11
2012,OpenWater,RO12320,20128145,3,500,A291,Stellifer lanceolatus,7
2012,OpenWater,RO12322,20128184,8.2,500,A291,Stellifer lanceolatus,8
2012,OpenWater,RO12326,20128264,2.7,500,A291,Stellifer lanceolatus,7
2012,OpenWater,RO12326,20128265,1.8,500,A291,Stellifer lanceolatus,4
2012,OpenWater,RO12328,20128029,1.8,500,A291,Stellifer lanceolatus,2
2012,OpenWater,RO12329,20128049,4.9,500,A291,Stellifer lanceolatus,10
2012,OpenWater,RO12329,20128050,2.4,500,A291,Stellifer lanceolatus,14
2012,OpenWater,RO12330,20128289,3.7,500,A291,Stellifer lanceolatus,78
2012,OpenWater,RO12330,20128290,4,500,A291,Stellifer lanceolatus,9
2012,TidalCreek,RT12039,20128590,3,250,A291,Stellifer lanceolatus,1
2013,OpenWater,RO13338,20138129,5.5,500,A291,Stellifer lanceolatus,2
2013,OpenWater,RO13340,20138169,4.3,500,A291,Stellifer lanceolatus,120
2013,OpenWater,RO13340,20138170,4.3,500,A291,Stellifer lanceolatus,37
2013,OpenWater,RO13342,20138209,5.5,500,A291,Stellifer lanceolatus,2
2013,OpenWater,RO13342,20138210,7.9,500,A291,Stellifer lanceolatus,2
2013,OpenWater,RO13346,20138289,9.1,500,A291,Stellifer lanceolatus,25
2013,OpenWater,RO13346,20138290,9.8,500,A291,Stellifer lanceolatus,11
2014,OpenWater,RO14347,20148009,3.7,500,A291,Stellifer lanceolatus,35
2014,OpenWater,RO14347,20148010,4,500,A291,Stellifer lanceolatus,19
2014,OpenWater,RO14348,20148030,7.9,500,A291,Stellifer lanceolatus,4
2014,OpenWater,RO14356,20148189,4.9,500,A291,Stellifer lanceolatus,1
2014,OpenWater,RO14356,20148190,5.5,500,A291,Stellifer lanceolatus,2
2014,OpenWater,RO14357,20148209,11.6,500,A291,Stellifer lanceolatus,39
2014,OpenWater,RO14357,20148210,9.8,500,A291,Stellifer lanceolatus,13
2014,OpenWater,RO14359,20148250,6.1,500,A291,Stellifer lanceolatus,3
2014,OpenWater,RO14360,20148269,2.4,500,A291,Stellifer lanceolatus,1
2014,OpenWater,RO14360,20148270,4,500,A291,Stellifer lanceolatus,1
2014,OpenWater,RO14361,20148289,7.3,500,A291,Stellifer lanceolatus,2
2014,TidalCreek,RT14065,20148329,2.4,250,A291,Stellifer lanceolatus,2
2014,TidalCreek,RT14080,20148489,1.8,250,A291,Stellifer lanceolatus,1
2014,TidalCreek,RT14087,20148570,4.6,250,A291,Stellifer lanceolatus,1
2015,OpenWater,RO15368,20158109,8.5,500,A291,Stellifer lanceolatus,7
2015,OpenWater,RO15368,20158110,9.1,500,A291,Stellifer lanceolatus,2
2015,OpenWater,RO15374,20158209,2.7,500,A291,Stellifer lanceolatus,5
2015,OpenWater,RO15374,20158210,3,500,A291,Stellifer lanceolatus,6
2015,OpenWater,RO15378,20158289,3.7,500,A291,Stellifer lanceolatus,1
2016,OpenWater,RO16384,20168109,4.9,500,A291,Stellifer lanceolatus,8
2016,OpenWater,RO16384,20168110,5.2,500,A291,Stellifer lanceolatus,3
2016,OpenWater,RO16388,20168169,6.4,500,A291,Stellifer lanceolatus,16
2016,OpenWater,RO16388,20168170,6.4,500,A291,Stellifer lanceolatus,1
2016,OpenWater,RO16390,20168209,2.7,500,A291,Stellifer lanceolatus,18
2016,OpenWater,RO16392,20168249,1.5,500,A291,Stellifer lanceolatus,3
2016,OpenWater,RO16392,20168250,1.6,500,A291,Stellifer lanceolatus,1
2016,OpenWater,RO16393,20168269,4,500,A291,Stellifer lanceolatus,16
2016,OpenWater,RO16393,20168270,4.3,500,A291,Stellifer lanceolatus,9
2016,OpenWater,RO16394,20168290,6.7,500,A291,Stellifer lanceolatus,2
2016,TidalCreek,RT16135,20168530,3,250,A291,Stellifer lanceolatus,8
2017,OpenWater,RO17395,20178174,2.4,500,A291,Stellifer lanceolatus,2
2017,OpenWater,RO17395,20178175,2.4,500,A291,Stellifer lanceolatus,1
2017,TidalCreek,RT17156,20178550,3.4,250,A291,Stellifer lanceolatus,2
2018,OpenWater,RO18415,20188109,4.3,500,A291,Stellifer lanceolatus,8
2018,OpenWater,RO18417,20188130,4.9,500,A291,Stellifer lanceolatus,8
2018,OpenWater,RO18418,20188149,4.6,500,A291,Stellifer lanceolatus,87
2018,OpenWater,RO18418,20188150,6.6,500,A291,Stellifer lanceolatus,2
2018,OpenWater,RO18421,20188209,4.6,500,A291,Stellifer lanceolatus,11
2018,OpenWater,RO18421,20188210,4.6,500,A291,Stellifer lanceolatus,5
2018,OpenWater,RO18422,20188229,4.5,500,A291,Stellifer lanceolatus,153
2018,OpenWater,RO18422,20188230,4.9,500,A291,Stellifer lanceolatus,222
2018,OpenWater,RO18426,20188309,6.1,500,A291,Stellifer lanceolatus,46
2018,OpenWater,RO18426,20188310,5.8,500,A291,Stellifer lanceolatus,151
2018,TidalCreek,RT18188,20188550,4.9,250,A291,Stellifer lanceolatus,1
2006,OpenWater,RO06320,20068351,3.4,500,B538,Stenotomus caprinus,1
1999,OpenWater,RO99322,19995032,2.8,500,A434,Stephanolepis hispidus,1
2000,OpenWater,RO00055,20007135,3.7,500,A434,Stephanolepis hispidus,2
2000,OpenWater,RO00056,20006435,7,500,A434,Stephanolepis hispidus,1
2000,OpenWater,RO00059,20006915,2.7,500,A434,Stephanolepis hispidus,1
2000,TidalCreek,RT00530,20006713,0.9,250,A434,Stephanolepis hispidus,2
2000,TidalCreek,RT00530,20006715,0.9,250,A434,Stephanolepis hispidus,2
2000,TidalCreek,RT00544,20006553,2.7,250,A434,Stephanolepis hispidus,4
2001,OpenWater,RO01111,20017973,7.3,500,A434,Stephanolepis hispidus,1
2001,OpenWater,RO01111,20017974,8.5,500,A434,Stephanolepis hispidus,3
2001,OpenWater,RO01132,20018033,5.2,500,A434,Stephanolepis hispidus,1
2001,TidalCreek,RT01649,20017914,4,250,A434,Stephanolepis hispidus,1
2002,OpenWater,RO026002,20027973,3,500,A434,Stephanolepis hispidus,2
2002,OpenWater,RO026007,20027092,1.5,500,A434,Stephanolepis hispidus,1
2002,OpenWater,RO026007,20027093,2.4,370,A434,Stephanolepis hispidus,2
2002,OpenWater,RO026017,20027353,4.3,250,A434,Stephanolepis hispidus,3
2002,OpenWater,RO026024,20027492,3.4,500,A434,Stephanolepis hispidus,1
2002,TidalCreek,RT022155,20027692,2.7,250,A434,Stephanolepis hispidus,1
2002,TidalCreek,RT022170,20027732,4.9,250,A434,Stephanolepis hispidus,1
2002,TidalCreek,RT022170,20027733,5.2,250,A434,Stephanolepis hispidus,1
2003,OpenWater,RO036033,20038050,4.9,500,A434,Stephanolepis hispidus,1
2003,OpenWater,RO036044,20038271,1.5,500,A434,Stephanolepis hispidus,1
2003,OpenWater,RO036050,20038370,1.8,500,A434,Stephanolepis hispidus,2
2003,OpenWater,RO036050,20038371,3.4,500,A434,Stephanolepis hispidus,5
2003,TidalCreek,RT032050,20038830,1.8,250,A434,Stephanolepis hispidus,2
2003,TidalCreek,RT032056,20038891,1.2,250,A434,Stephanolepis hispidus,3
2004,OpenWater,RO046072,20048231,3.7,500,A434,Stephanolepis hispidus,1
2004,TidalCreek,RT042078,20048891,4.6,240,A434,Stephanolepis hispidus,1
2004,TidalCreek,RT042193,20049131,1.8,250,A434,Stephanolepis hispidus,1
2005,TidalCreek,RT052094,20058530,4.3,250,A434,Stephanolepis hispidus,1
2005,TidalCreek,RT052106,20058711,5.5,250,A434,Stephanolepis hispidus,2
2007,OpenWater,RO07329,20079030,7,500,A434,Stephanolepis hispidus,2
2007,OpenWater,RO07338,20079210,7,500,A434,Stephanolepis hispidus,3
2007,OpenWater,RO07340,20079251,3.5,510,A434,Stephanolepis hispidus,1
2008,OpenWater,RO08346,20088351,4.3,500,A434,Stephanolepis hispidus,2
2008,OpenWater,RO08354,20088510,4.9,500,A434,Stephanolepis hispidus,1
2011,OpenWater,RO11308,20118450,6.1,500,A434,Stephanolepis hispidus,1
2011,OpenWater,RO11309,20118470,11.3,500,A434,Stephanolepis hispidus,1
2017,OpenWater,RO17408,20178249,1.8,500,A434,Stephanolepis hispidus,1
2017,OpenWater,RO17408,20178250,1.8,500,A434,Stephanolepis hispidus,1
1999,OpenWater,RO99321,19996033,2,500,A422,Symphurus plagiusa,1
2000,OpenWater,RO00017,20006255,5.5,500,A422,Symphurus plagiusa,2
2000,TidalCreek,RT00523,20006853,1.5,250,A422,Symphurus plagiusa,1
2000,TidalCreek,RT00523,20006855,1.5,250,A422,Symphurus plagiusa,1
2000,TidalCreek,RT00546,20006953,4.3,250,A422,Symphurus plagiusa,1
2000,TidalCreek,RT00547,20006793,1.5,250,A422,Symphurus plagiusa,1
2001,OpenWater,RO01129,20017034,8.5,500,A422,Symphurus plagiusa,1
2001,OpenWater,RO01132,20018034,3.7,500,A422,Symphurus plagiusa,1
2001,OpenWater,RO01148,20017713,2.7,500,A422,Symphurus plagiusa,1
2001,OpenWater,RO01165,20017213,4.9,500,A422,Symphurus plagiusa,3
2001,OpenWater,RO01165,20017214,5.2,500,A422,Symphurus plagiusa,1
2002,OpenWater,RO026002,20027972,4,500,A422,Symphurus plagiusa,3
2002,OpenWater,RO026005,20027012,6.4,500,A422,Symphurus plagiusa,1
2002,OpenWater,RO026006,20028153,3.7,500,A422,Symphurus plagiusa,1
2002,OpenWater,RO026008,20027532,2.7,500,A422,Symphurus plagiusa,1
2002,OpenWater,RO026021,20027632,3,500,A422,Symphurus plagiusa,1
2002,OpenWater,RO026023,20027652,6.4,500,A422,Symphurus plagiusa,1
2002,OpenWater,RO026025,20027293,2.4,500,A422,Symphurus plagiusa,1
2002,TidalCreek,RT022009,20027433,2.4,250,A422,Symphurus plagiusa,1
2002,TidalCreek,RT022015,20027113,3.4,250,A422,Symphurus plagiusa,1
2002,TidalCreek,RT022016,20027553,2.7,250,A422,Symphurus plagiusa,1
2002,TidalCreek,RT022167,20027132,4.3,250,A422,Symphurus plagiusa,1
2003,OpenWater,RO036041,20038211,4,500,A422,Symphurus plagiusa,1
2003,OpenWater,RO036044,20038271,1.5,500,A422,Symphurus plagiusa,1
2003,OpenWater,RO036046,20038290,1.8,500,A422,Symphurus plagiusa,1
2003,OpenWater,RO036056,20038470,5.5,500,A422,Symphurus plagiusa,1
2003,TidalCreek,RT032186,20039131,4.6,250,A422,Symphurus plagiusa,1
2003,TidalCreek,RT032187,20039151,4.9,250,A422,Symphurus plagiusa,1
2004,OpenWater,RO046077,20048331,4.9,500,A422,Symphurus plagiusa,1
2004,OpenWater,RO046080,20048391,6.4,500,A422,Symphurus plagiusa,1
2004,TidalCreek,RT042061,20048611,2.4,250,A422,Symphurus plagiusa,1
2004,TidalCreek,RT042063,20048651,5.8,250,A422,Symphurus plagiusa,1
2004,TidalCreek,RT042073,20048790,1.2,250,A422,Symphurus plagiusa,1
2005,OpenWater,RO056096,20058111,3.4,500,A422,Symphurus plagiusa,2
2005,OpenWater,RO056107,20058331,3.7,500,A422,Symphurus plagiusa,1
2005,OpenWater,RO056114,20058471,6.1,500,A422,Symphurus plagiusa,4
2005,TidalCreek,RT052095,20058551,4.3,250,A422,Symphurus plagiusa,1
2005,TidalCreek,RT052112,20058771,3,250,A422,Symphurus plagiusa,1
2006,OpenWater,RO06312,20068211,2.4,500,A422,Symphurus plagiusa,1
2006,TidalCreek,RT06006,20068571,4,250,A422,Symphurus plagiusa,1
2006,TidalCreek,RT06037,20068990,1.2,250,A422,Symphurus plagiusa,1
2007,TidalCreek,RT07038,20079310,3,250,A422,Symphurus plagiusa,1
2008,OpenWater,RO08356,20088551,3.4,500,A422,Symphurus plagiusa,2
2009,OpenWater,RO09363,20098389,9.1,500,A422,Symphurus plagiusa,2
2009,OpenWater,RO09368,20098469,7,500,A422,Symphurus plagiusa,1
2010,OpenWater,RO10376,20108328,7.3,500,A422,Symphurus plagiusa,1
2010,OpenWater,RO10388,20108509,3.2,500,A422,Symphurus plagiusa,1
2011,OpenWater,RO11303,20118350,5.5,500,A422,Symphurus plagiusa,1
2011,OpenWater,RO11310,20118489,5.2,500,A422,Symphurus plagiusa,1
2011,OpenWater,RO11310,20118490,2.7,500,A422,Symphurus plagiusa,1
2011,OpenWater,RO11313,20118549,5.5,500,A422,Symphurus plagiusa,2
2011,TidalCreek,RT11007,20118729,1.5,260,A422,Symphurus plagiusa,1
2011,TidalCreek,RT11013,20118830,5.8,250,A422,Symphurus plagiusa,2
2011,TidalCreek,RT11018,20118889,6.1,220,A422,Symphurus plagiusa,1
2012,OpenWater,RO12316,20128064,0.9,500,A422,Symphurus plagiusa,2
2012,OpenWater,RO12322,20128184,8.2,500,A422,Symphurus plagiusa,1
2012,OpenWater,RO12326,20128264,2.7,500,A422,Symphurus plagiusa,1
2012,OpenWater,RO12328,20128030,5.5,500,A422,Symphurus plagiusa,1
2012,TidalCreek,RT12021,20128329,1.8,250,A422,Symphurus plagiusa,1
2012,TidalCreek,RT12025,20128389,1.2,250,A422,Symphurus plagiusa,1
2013,OpenWater,RO13342,20138209,5.5,500,A422,Symphurus plagiusa,1
2013,OpenWater,RO13346,20138290,9.8,500,A422,Symphurus plagiusa,1
2014,OpenWater,RO14354,20148150,1.8,500,A422,Symphurus plagiusa,1
2014,OpenWater,RO14356,20148189,4.9,500,A422,Symphurus plagiusa,1
2014,TidalCreek,RT14083,20148530,3.7,250,A422,Symphurus plagiusa,1
2015,TidalCreek,RT15104,20158509,2.1,250,A422,Symphurus plagiusa,1
2016,OpenWater,RO16394,20168290,6.7,500,A422,Symphurus plagiusa,1
2017,OpenWater,RO17396,20178195,3.7,500,A422,Symphurus plagiusa,1
2018,OpenWater,RO18422,20188229,4.5,500,A422,Symphurus plagiusa,1
2006,OpenWater,RO06313,20068230,5.5,500,A423,Symphurus urospilus,3
2003,OpenWater,RO036044,20038270,1.8,500,A168,Syngnathus fuscus,1
2003,OpenWater,RO036044,20038271,1.5,500,A168,Syngnathus fuscus,2
2000,OpenWater,RO00037,20006113,2.1,500,A865,Syngnathus sp.,1
2000,OpenWater,RO00059,20006913,3.4,500,A097,Synodus foetens,1
2000,TidalCreek,RT00542,20006533,0.6,250,A097,Synodus foetens,1
2000,TidalCreek,RT00545,20007193,1.8,250,A097,Synodus foetens,1
2000,TidalCreek,RT00545,20007195,1.8,250,A097,Synodus foetens,1
2000,TidalCreek,RT00550,20007215,1.2,250,A097,Synodus foetens,1
2000,TidalCreek,RT00557,20006393,0.9,250,A097,Synodus foetens,1
2001,OpenWater,RO01132,20018034,3.7,500,A097,Synodus foetens,1
2001,TidalCreek,RT01647,20017894,1,250,A097,Synodus foetens,4
2001,TidalCreek,RT01652,20017833,2.7,250,A097,Synodus foetens,1
2002,OpenWater,RO026020,20027953,9.1,500,A097,Synodus foetens,1
2002,OpenWater,RO026024,20027492,3.4,500,A097,Synodus foetens,1
2002,TidalCreek,RT022155,20027692,2.7,250,A097,Synodus foetens,1
2003,TidalCreek,RT032055,20038870,3.7,270,A097,Synodus foetens,1
2004,TidalCreek,RT042073,20048791,1.5,250,A097,Synodus foetens,2
2004,TidalCreek,RT042193,20049130,2.1,250,A097,Synodus foetens,1
2005,OpenWater,RO056102,20058231,8,500,A097,Synodus foetens,2
2005,TidalCreek,RT052110,20058750,1.2,250,A097,Synodus foetens,1
2006,OpenWater,RO06312,20068210,2.4,500,A097,Synodus foetens,1
2009,OpenWater,RO09373,20098569,1.8,500,A097,Synodus foetens,1
2009,TidalCreek,RT09094,20098670,1.5,250,A097,Synodus foetens,1
2010,TidalCreek,RT10116,20108629,3.7,250,A097,Synodus foetens,1
2011,OpenWater,RO11301,20118309,3,500,A097,Synodus foetens,1
2011,TidalCreek,RT11001,20118609,2.1,250,A097,Synodus foetens,1
2011,TidalCreek,RT11001,20118610,1.8,250,A097,Synodus foetens,1
2012,TidalCreek,RT12029,20128450,2.4,190,A097,Synodus foetens,2
2014,TidalCreek,RT14083,20148529,4,250,A097,Synodus foetens,1
2015,TidalCreek,RT15105,20158530,1.1,250,A097,Synodus foetens,1
1999,OpenWater,RO99315,19995513,3,500,A234,Trachinotus carolinus,1
2000,OpenWater,RO00006,20007035,5.8,500,A353,Trichiurus lepturus,1
2006,OpenWater,RO06310,20068171,7.6,500,A353,Trichiurus lepturus,2
2006,OpenWater,RO06317,20068291,5.5,500,A353,Trichiurus lepturus,1
2008,OpenWater,RO08351,20088450,8.2,500,A353,Trichiurus lepturus,4
2018,OpenWater,RO18411,20188029,1.8,500,A353,Trichiurus lepturus,1
2018,TidalCreek,RT18181,20188489,4,250,A353,Trichiurus lepturus,2
1999,OpenWater,RO99319,19995812,5,500,A420,Trinectes maculatus,2
1999,OpenWater,RO99321,19996033,2,500,A420,Trinectes maculatus,1
1999,OpenWater,RO99326,19996252,2,500,A420,Trinectes maculatus,1
1999,OpenWater,RO99328,19995953,7,500,A420,Trinectes maculatus,1
1999,TidalCreek,RT99001,19995272,4,250,A420,Trinectes maculatus,2
1999,TidalCreek,RT99001,19995273,4,250,A420,Trinectes maculatus,4
1999,TidalCreek,RT99003,19995292,4.5,250,A420,Trinectes maculatus,2
1999,TidalCreek,RT99003,19995293,4.5,250,A420,Trinectes maculatus,7
1999,TidalCreek,RT99012,19996052,4,250,A420,Trinectes maculatus,4
1999,TidalCreek,RT99012,19996053,4,250,A420,Trinectes maculatus,1
1999,TidalCreek,RT99013,19995332,3,250,A420,Trinectes maculatus,5
1999,TidalCreek,RT99013,19995333,3,250,A420,Trinectes maculatus,7
1999,TidalCreek,RT99039,19995992,3,250,A420,Trinectes maculatus,3
1999,TidalCreek,RT99039,19995993,3,250,A420,Trinectes maculatus,1
2000,OpenWater,RO00017,20006255,5.5,500,A420,Trinectes maculatus,4
2000,OpenWater,RO00034,20007113,4.9,500,A420,Trinectes maculatus,10
2000,OpenWater,RO00034,20007115,4.9,500,A420,Trinectes maculatus,7
2000,OpenWater,RO00035,20006733,5.5,500,A420,Trinectes maculatus,1
2000,OpenWater,RO00055,20007133,3.7,500,A420,Trinectes maculatus,1
2000,OpenWater,RO00056,20006433,7,500,A420,Trinectes maculatus,1
2000,OpenWater,RO00057,20007173,1.8,500,A420,Trinectes maculatus,1
2000,TidalCreek,RT00503,20006753,3,250,A420,Trinectes maculatus,1
2000,TidalCreek,RT00518,20006773,1.2,250,A420,Trinectes maculatus,6
2000,TidalCreek,RT00521,20006615,2.4,250,A420,Trinectes maculatus,2
2000,TidalCreek,RT00525,20006695,4,250,A420,Trinectes maculatus,1
2000,TidalCreek,RT00526,20006515,3.4,250,A420,Trinectes maculatus,1
2000,TidalCreek,RT00543,20006215,1.8,250,A420,Trinectes maculatus,1
2000,TidalCreek,RT00547,20006793,1.5,250,A420,Trinectes maculatus,6
2000,TidalCreek,RT00550,20007213,1.5,250,A420,Trinectes maculatus,1
2001,OpenWater,RO01110,20018154,5,500,A420,Trinectes maculatus,1
2001,OpenWater,RO01113,20017174,7.9,500,A420,Trinectes maculatus,1
2001,OpenWater,RO01115,20018193,10.4,500,A420,Trinectes maculatus,1
2001,OpenWater,RO01129,20017034,8.5,500,A420,Trinectes maculatus,6
2001,OpenWater,RO01145,20017853,4.9,500,A420,Trinectes maculatus,4
2001,OpenWater,RO01148,20017713,2.7,500,A420,Trinectes maculatus,2
2001,OpenWater,RO01148,20017714,2.7,500,A420,Trinectes maculatus,13
2001,OpenWater,RO01165,20017214,5.2,500,A420,Trinectes maculatus,1
2001,TidalCreek,RT01603,20018113,4.6,250,A420,Trinectes maculatus,2
2001,TidalCreek,RT01606,20017493,3,250,A420,Trinectes maculatus,2
2001,TidalCreek,RT01606,20017494,2.1,250,A420,Trinectes maculatus,5
2001,TidalCreek,RT01619,20017753,2.4,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01624,20017774,3.7,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01625,20018013,1.5,250,A420,Trinectes maculatus,2
2001,TidalCreek,RT01642,20017933,1.8,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01647,20017893,1,250,A420,Trinectes maculatus,2
2001,TidalCreek,RT01647,20017894,1,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01652,20017833,2.7,250,A420,Trinectes maculatus,17
2001,TidalCreek,RT01652,20017834,2.7,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01653,20017693,2.1,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01653,20017694,2.4,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01655,20017453,1.2,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01664,20017733,4.6,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01664,20017734,4,250,A420,Trinectes maculatus,1
2001,TidalCreek,RT01668,20017573,2.1,250,A420,Trinectes maculatus,10
2001,TidalCreek,RT01668,20017574,2.1,250,A420,Trinectes maculatus,10
2002,OpenWater,RO026001,20027032,13,500,A420,Trinectes maculatus,4
2002,OpenWater,RO026001,20027033,13,500,A420,Trinectes maculatus,8
2002,OpenWater,RO026004,20027513,2.4,500,A420,Trinectes maculatus,1
2002,OpenWater,RO026006,20028152,4.6,500,A420,Trinectes maculatus,1
2002,OpenWater,RO026006,20028153,3.7,500,A420,Trinectes maculatus,3
2002,OpenWater,RO026008,20027532,2.7,500,A420,Trinectes maculatus,26
2002,OpenWater,RO026008,20027533,2.24,500,A420,Trinectes maculatus,9
2002,OpenWater,RO026010,20027593,4.9,500,A420,Trinectes maculatus,108
2002,OpenWater,RO026013,20027192,2.7,510,A420,Trinectes maculatus,18
2002,OpenWater,RO026027,20027312,4.6,500,A420,Trinectes maculatus,1
2002,OpenWater,RO026027,20027313,2.7,500,A420,Trinectes maculatus,26
2002,OpenWater,RO026030,20027793,5.2,500,A420,Trinectes maculatus,2
2002,TidalCreek,RT022005,20027232,4,250,A420,Trinectes maculatus,2
2002,TidalCreek,RT022005,20027233,3,250,A420,Trinectes maculatus,3
2002,TidalCreek,RT022008,20027752,2.1,250,A420,Trinectes maculatus,2
2002,TidalCreek,RT022009,20027433,2.4,250,A420,Trinectes maculatus,1
2002,TidalCreek,RT022016,20027552,2.7,250,A420,Trinectes maculatus,2
2002,TidalCreek,RT022016,20027553,2.7,250,A420,Trinectes maculatus,1
